timestamp,cpu_percent,ram_percent,battery_percent,plugged,idle_time_sec,hour,cpu_freq_mhz,net_sent_rate,net_recv_rate,label
2025-06-07 19:38:50,19.8,85.3,100,1,0.0,19,2000.0,4598.066666666667,6721.1,1
2025-06-07 19:39:20,20.7,86.1,100,1,0.0,19,1520.0,4596.333333333333,5749.0,1
2025-06-07 19:39:50,22.0,88.1,100,1,0.0,19,2000.0,6165.6,8134.733333333334,1
2025-06-07 19:40:20,21.2,88.3,100,1,0.015,19,2000.0,4177.566666666667,4364.8,1
2025-06-07 19:40:50,27.1,88.1,100,1,0.0,19,2000.0,6393.366666666667,8763.2,1
2025-06-07 19:41:20,19.4,88.1,100,1,0.704,19,2000.0,7522.9,6456.366666666667,1
2025-06-07 19:41:50,29.3,87.9,100,1,0.125,19,2000.0,7238.333333333333,12154.1,1
2025-06-07 19:42:20,21.8,86.2,100,1,0.0,19,2000.0,6629.0,5781.0,1
2025-06-07 19:42:50,22.0,89.0,100,1,17.391,19,1520.0,6923.333333333333,13485.6,1
2025-06-07 19:43:20,20.3,93.9,100,1,47.406,19,2000.0,2068.133333333333,3727.866666666667,1
2025-06-07 19:43:50,22.4,81.9,100,1,11.875,19,2000.0,11391.333333333334,37305.8,1
2025-06-07 19:44:20,10.2,87.0,100,1,0.063,19,2000.0,2075.8,2898.633333333333,1
2025-06-07 19:44:50,18.5,91.2,100,1,0.047,19,2000.0,4506.266666666666,25616.933333333334,1
2025-06-07 19:45:20,16.5,89.3,100,1,0.015,19,2000.0,2336.4,17692.933333333334,1
2025-06-07 19:45:50,23.9,90.3,100,1,0.016,19,2000.0,20772.233333333334,97562.7,1
2025-06-07 19:46:20,19.3,89.8,100,1,0.047,19,2000.0,8566.433333333332,39808.1,1
2025-06-07 19:46:50,15.7,84.3,100,1,0.015,19,2000.0,11059.533333333333,23404.3,1
2025-06-07 19:47:20,31.1,93.3,100,1,0.0,19,2000.0,6208.1,14805.266666666666,1
2025-06-07 19:47:50,32.5,89.4,100,1,0.859,19,2000.0,9478.533333333333,17134.366666666665,1
2025-06-07 19:48:20,15.1,93.2,100,1,16.343,19,2000.0,3682.9333333333334,5478.433333333333,1
2025-06-07 19:48:50,15.7,91.3,100,1,46.375,19,2000.0,3832.3333333333335,2491.0666666666666,1
2025-06-07 19:49:20,13.4,89.8,100,1,76.39,19,2000.0,493.46666666666664,720.3333333333334,1
2025-06-07 19:49:50,22.4,88.6,100,1,0.0,19,2000.0,3859.3,8050.133333333333,1
2025-06-07 19:50:20,16.4,91.2,100,1,23.437,19,2000.0,1727.4666666666667,1887.8,1
2025-06-07 19:50:50,22.4,91.8,100,1,19.5,19,2000.0,2045.1333333333334,3738.8,1
2025-06-07 19:51:20,21.5,91.2,100,1,0.016,19,2000.0,4339.1,7040.7,1
2025-06-07 19:51:50,17.8,85.1,100,1,21.984,19,2000.0,2014.1,3040.4666666666667,1
2025-06-07 19:52:20,14.0,86.6,100,1,52.0,19,2000.0,913.1333333333333,2366.9666666666667,1
2025-06-07 19:52:50,20.5,93.9,100,1,0.094,19,2000.0,4892.333333333333,9427.433333333332,1
2025-06-07 19:53:20,19.2,89.0,100,1,0.0,19,2000.0,3946.8,5241.833333333333,1
2025-06-07 19:53:50,23.3,86.0,100,1,1.578,19,2000.0,4279.733333333334,7593.7,1
2025-06-07 19:54:21,19.2,85.0,100,1,0.0,19,2000.0,3301.1,4544.433333333333,1
2025-06-07 19:54:51,20.6,87.1,100,1,0.047,19,2000.0,10260.733333333334,9230.833333333334,1
2025-06-07 20:07:17,31.0,83.2,100,1,0.078,20,2000.0,0.0,0.0,1
2025-06-07 20:07:47,12.9,86.1,100,1,0.0,20,2000.0,9104.7,6419.533333333334,1
2025-06-07 20:08:17,20.6,87.3,100,1,12.484,20,2000.0,35403.433333333334,209661.93333333332,1
2025-06-07 20:08:47,14.7,91.5,100,1,0.0,20,2000.0,106507.1,32912.73333333333,1
2025-06-07 20:09:17,21.0,84.7,100,1,0.453,20,2000.0,132325.93333333332,335444.6666666667,1
2025-06-07 20:09:47,11.1,89.0,100,1,0.031,20,2000.0,8246.5,2257.9,1
2025-06-07 20:10:17,10.1,88.8,100,1,0.109,20,2000.0,2097.4,1374.5333333333333,1
2025-06-07 20:10:47,13.6,90.8,100,1,19.453,20,2000.0,3741.2,7054.533333333334,1
2025-06-07 20:11:17,7.6,84.7,100,1,49.484,20,1520.0,1020.4,1070.0666666666666,1
2025-06-07 20:11:47,6.6,86.7,100,1,79.5,20,2000.0,388.1333333333333,757.5333333333333,1
2025-06-07 20:12:17,7.4,82.1,100,1,109.547,20,2000.0,86.0,297.46666666666664,1
2025-06-07 20:12:47,6.5,83.6,100,1,139.562,20,2000.0,477.1333333333333,2665.266666666667,1
2025-06-07 20:13:17,9.3,85.4,100,1,0.235,20,2000.0,230.33333333333334,282.76666666666665,1
2025-06-07 20:13:47,10.0,85.3,100,1,0.016,20,2000.0,1053.4,1043.0666666666666,1
2025-06-07 20:14:17,10.0,85.1,100,1,0.046,20,2000.0,521.8,718.1666666666666,1
2025-06-07 20:14:47,17.6,94.0,100,1,0.016,20,2000.0,5107.733333333334,6248.366666666667,1
2025-06-07 20:15:17,33.6,88.0,100,1,30.031,20,2000.0,5029.766666666666,9958.6,1
2025-06-07 20:15:47,47.6,91.5,100,1,0.015,20,1520.0,8474.466666666667,79838.3,1
2025-06-07 20:16:17,32.7,92.6,100,1,0.234,20,2000.0,1258.4,6102.2,1
2025-06-07 20:16:47,26.0,91.4,100,1,0.157,20,2000.0,6968.466666666666,12890.0,1
2025-06-07 20:17:17,27.5,90.8,100,1,11.625,20,1520.0,2536.8,4224.333333333333,1
2025-06-07 20:17:47,24.3,92.8,100,1,0.015,20,2000.0,5699.866666666667,46656.23333333333,1
2025-06-07 20:57:42,0.4,85.2,100,1,2390.375,20,2000.0,1790.2666666666667,4500.2,0
2025-06-07 20:58:12,46.7,95.1,100,1,2420.438,20,2000.0,35915.566666666666,60365.36666666667,0
2025-06-07 20:58:42,21.6,89.0,100,1,2450.469,20,2000.0,8684.7,303811.5333333333,0
2025-06-07 20:59:12,53.7,91.0,100,1,2480.485,20,1520.0,2216.9333333333334,7408.166666666667,0
2025-06-07 20:59:42,20.1,91.4,100,1,2510.5,20,2000.0,2181.0333333333333,6557.966666666666,0
2025-06-07 21:00:12,16.4,90.9,100,1,19.641,21,2000.0,1273.9666666666667,3298.1666666666665,1
2025-06-07 21:00:42,20.1,88.3,100,1,49.672,21,2000.0,2268.3333333333335,27090.866666666665,1
2025-06-07 21:01:12,16.5,85.3,100,1,79.688,21,2000.0,88.26666666666667,198.3,1
2025-06-07 21:01:42,15.9,86.4,100,1,109.719,21,2000.0,1083.4,3012.9333333333334,1
2025-06-07 21:02:12,16.1,88.6,100,1,139.766,21,1520.0,114.76666666666667,216.23333333333332,1
2025-06-07 21:02:42,16.5,86.8,100,1,169.797,21,2000.0,645.6,2393.5333333333333,1
2025-06-07 21:03:12,17.9,87.6,100,1,199.828,21,1520.0,477.1,3351.866666666667,1
2025-06-07 21:03:42,16.1,88.0,100,1,229.844,21,2000.0,496.5,1825.6666666666667,1
2025-06-07 21:04:12,16.2,87.6,100,1,259.875,21,2000.0,226.36666666666667,392.76666666666665,1
2025-06-07 21:04:42,18.5,87.3,100,1,4.328,21,2000.0,1284.7,3273.8,1
2025-06-07 21:05:12,37.5,86.3,100,1,0.0,21,2000.0,15872.433333333332,112484.53333333334,1
2025-06-07 21:05:43,39.1,89.2,100,1,0.0,21,2000.0,31378.033333333333,76965.3,1
2025-06-07 21:06:13,30.3,90.1,100,1,0.0,21,2000.0,8292.133333333333,12310.233333333334,1
2025-06-07 21:06:43,24.4,87.7,100,1,0.0,21,2000.0,880.9666666666667,1153.1666666666667,1
2025-06-07 21:07:13,17.5,85.7,100,1,0.0,21,1520.0,4119.033333333334,9536.366666666667,1
2025-06-07 21:07:43,17.1,87.7,100,1,0.0,21,2000.0,7042.833333333333,359488.0,1
2025-06-07 21:08:13,14.1,91.1,100,1,0.0,21,2000.0,25718.433333333334,1730433.5666666667,1
2025-06-07 21:08:43,12.2,93.2,100,1,3.188,21,2000.0,44568.333333333336,1244096.3666666667,1
2025-06-07 21:09:13,20.2,87.5,100,1,0.25,21,2000.0,51298.8,892984.0,1
2025-06-07 21:09:43,15.0,93.9,100,1,0.0,21,2000.0,73817.0,920946.3666666667,1
2025-06-07 21:10:13,19.9,92.0,100,1,0.187,21,2000.0,57646.13333333333,387341.1666666667,1
2025-06-07 21:10:43,26.2,88.3,100,1,0.0,21,2000.0,85977.6,691182.2666666667,1
2025-06-07 21:11:13,22.0,89.6,100,1,0.0,21,2000.0,10081.633333333333,400304.2,1
2025-06-07 21:11:43,9.5,85.4,100,1,0.031,21,2000.0,45539.23333333333,3365.3,1
2025-06-07 21:12:13,11.4,88.5,100,1,11.234,21,2000.0,6462.2,4420.133333333333,1
2025-06-07 21:12:43,9.0,83.4,100,1,41.234,21,2000.0,1352.4333333333334,1427.4333333333334,1
2025-06-07 21:13:13,9.2,86.1,100,1,71.25,21,1520.0,2760.4,4230.866666666667,1
2025-06-07 21:13:43,5.6,86.5,100,1,101.281,21,2000.0,240.36666666666667,313.6333333333333,1
2025-06-07 21:14:13,7.6,85.7,100,1,0.0,21,2000.0,627.7333333333333,896.0333333333333,1
2025-06-07 21:14:43,8.5,86.0,100,1,0.015,21,2000.0,950.0333333333333,1468.7,1
2025-06-07 21:15:13,10.1,87.6,100,1,0.0,21,1520.0,779.0333333333333,810.2333333333333,1
2025-06-07 21:15:43,10.5,87.7,100,1,0.234,21,2000.0,205.66666666666666,154.7,1
2025-06-07 21:16:13,11.8,90.3,100,1,0.016,21,2000.0,1553.9,8436.933333333332,1
2025-06-07 21:16:43,10.8,90.0,100,1,0.063,21,2000.0,732.9666666666667,1100.1,1
2025-06-07 21:17:13,13.3,88.7,100,1,0.0,21,2000.0,236.33333333333334,301.9,1
2025-06-07 21:17:43,10.9,85.0,100,1,0.766,21,2000.0,628.3666666666667,4168.733333333334,1
2025-06-07 21:18:13,13.2,86.7,100,1,1.25,21,2000.0,11827.1,22713.866666666665,1
2025-06-07 21:18:43,10.5,88.0,100,1,0.0,21,2000.0,2121.1666666666665,2435.633333333333,1
2025-06-07 21:19:13,12.5,91.5,100,1,0.0,21,2000.0,12326.966666666667,22802.9,1
2025-06-07 21:19:43,14.3,91.2,100,1,0.203,21,2000.0,1771.2333333333333,1208.9,1
2025-06-07 21:20:13,13.5,94.4,100,1,0.0,21,2000.0,10504.033333333333,13734.066666666668,1
2025-06-07 21:20:43,13.4,91.3,100,1,0.0,21,2000.0,57051.63333333333,99733.9,1
2025-06-07 21:21:13,17.9,88.3,100,1,0.0,21,2000.0,9486.633333333333,74121.73333333334,1
2025-06-07 21:21:43,12.5,88.9,100,1,1.36,21,2000.0,97949.66666666667,8153.966666666666,1
2025-06-07 21:22:13,11.4,90.0,100,1,0.016,21,2000.0,2059.3333333333335,1442.6,1
2025-06-07 21:22:43,10.8,84.3,100,1,0.0,21,2000.0,641.1333333333333,1044.4,1
2025-06-07 21:23:13,7.1,85.4,100,1,22.859,21,2000.0,553.2,3464.2,1
2025-06-07 21:23:43,9.1,87.3,100,1,0.047,21,2000.0,236.1,488.06666666666666,1
2025-06-07 21:24:13,24.6,85.3,100,1,0.0,21,2000.0,86419.5,79123.93333333333,1
2025-06-07 21:24:43,10.8,86.6,100,1,0.0,21,1520.0,1612.6333333333334,1055.0,1
2025-06-07 21:25:13,8.8,85.9,100,1,1.625,21,2000.0,399.03333333333336,514.8666666666667,1
2025-06-07 21:25:43,10.7,87.4,100,1,0.0,21,2000.0,831.0,1004.7666666666667,1
2025-06-07 21:26:13,16.6,86.9,100,1,0.141,21,2000.0,7726.1,113298.26666666666,1
2025-06-07 21:26:44,15.3,86.4,100,1,0.203,21,2000.0,1457.7,1657.8,1
2025-06-07 21:27:14,14.0,86.6,100,1,0.0,21,2000.0,3000.5333333333333,34555.2,1
2025-06-07 21:27:44,23.6,85.7,100,1,0.015,21,2000.0,78603.56666666667,142904.36666666667,1
2025-06-07 21:28:14,14.1,85.2,100,1,0.0,21,2000.0,16383.066666666668,10259.866666666667,1
2025-06-07 21:28:44,13.0,88.1,100,1,0.0,21,2000.0,45616.63333333333,32092.966666666667,1
2025-06-07 21:29:14,10.9,85.4,100,1,11.75,21,2000.0,32593.666666666668,4308.9,1
2025-06-07 21:29:44,5.5,85.3,100,1,41.765,21,2000.0,311.23333333333335,108.13333333333334,1
2025-06-07 21:30:14,7.0,86.3,100,1,0.016,21,2000.0,398.3,759.7666666666667,1
2025-06-07 21:30:44,11.5,88.8,100,1,0.047,21,2000.0,1766.5,3406.3333333333335,1
2025-06-07 21:31:14,11.9,87.6,100,1,0.015,21,2000.0,187.5,262.3,1
2025-06-07 21:31:44,11.9,92.7,100,1,6.234,21,2000.0,13089.233333333334,99317.86666666667,1
2025-06-07 21:32:14,9.0,90.7,100,1,0.0,21,2000.0,4746.733333333334,12183.466666666667,1
2025-06-07 21:32:44,17.1,87.9,100,1,0.188,21,2000.0,6765.8,22667.133333333335,1
2025-06-07 21:33:14,11.1,87.9,100,1,0.204,21,2000.0,7351.333333333333,22311.9,1
2025-06-07 21:33:44,16.9,92.5,100,1,0.375,21,2000.0,23004.833333333332,46055.433333333334,1
2025-06-07 21:34:14,19.5,92.5,100,1,5.969,21,2000.0,24544.7,129040.96666666666,1
2025-06-07 21:34:44,16.2,93.7,100,1,0.0,21,2000.0,6678.0,2830.4333333333334,1
2025-06-07 21:35:14,21.4,88.0,100,1,0.235,21,2000.0,7684.7,4725.366666666667,1
2025-06-07 21:35:44,20.3,89.6,100,1,0.078,21,2000.0,7388.3,3393.766666666667,1
2025-06-07 21:36:14,23.0,91.8,100,1,0.0,21,2000.0,4459.666666666667,8800.833333333334,1
2025-06-07 21:36:44,24.5,91.8,100,1,0.0,21,2000.0,5770.533333333334,2675.0666666666666,1
2025-06-07 21:37:14,20.6,82.5,100,1,0.109,21,2000.0,9770.766666666666,5680.6,1
2025-06-07 21:37:44,22.3,87.5,100,1,1.172,21,2000.0,911.3666666666667,1919.7333333333333,1
2025-06-07 21:38:14,35.0,93.6,100,1,0.594,21,2000.0,79342.56666666667,477845.13333333336,1
2025-06-07 21:38:44,23.1,93.8,100,1,0.031,21,2000.0,36053.2,157172.56666666668,1
2025-06-07 21:39:14,19.3,92.4,100,1,0.0,21,2000.0,56360.7,106884.8,1
2025-06-07 21:39:44,16.6,89.3,100,1,0.016,21,2000.0,14304.9,36864.73333333333,1
2025-06-07 22:55:23,42.1,70.8,100,1,0.0,22,2000.0,0.0,0.0,1
2025-06-08 00:03:49,0.3,75.9,100,1,4093.532,0,2000.0,3401.366666666667,9822.433333333332,0
2025-06-08 00:04:19,37.8,89.2,100,1,0.031,0,2000.0,27117.4,1521459.5,1
2025-06-08 00:04:49,20.4,91.4,100,1,0.547,0,2000.0,36806.3,1406301.7,1
2025-06-08 00:05:19,19.9,91.8,100,1,2.937,0,2000.0,11568.6,388882.0,1
2025-06-08 00:05:49,21.9,90.3,100,1,0.344,0,2000.0,30358.566666666666,38881.933333333334,1
2025-06-08 00:06:19,19.0,91.9,100,1,0.0,0,2000.0,11041.933333333332,307288.6666666667,1
2025-06-08 00:06:49,15.0,92.2,100,1,0.0,0,2000.0,1749.7,1888.5666666666666,1
2025-06-08 00:07:19,11.6,91.9,100,1,11.813,0,2000.0,499.93333333333334,484.43333333333334,1
2025-06-08 00:07:49,6.2,89.7,100,1,41.828,0,2000.0,794.6333333333333,1096.5333333333333,1
2025-06-08 00:08:19,7.9,90.6,100,1,0.0,0,2000.0,2023.7666666666667,5689.233333333334,1
2025-06-08 00:08:49,10.4,89.6,100,1,14.187,0,2000.0,1561.9,2616.2,1
2025-06-08 00:09:19,7.3,88.4,100,1,44.203,0,2000.0,1163.9333333333334,3098.1,1
2025-06-08 00:09:49,6.5,84.1,100,1,74.219,0,2000.0,393.8666666666667,1084.1333333333334,1
2025-06-08 00:10:19,6.5,85.6,100,1,104.25,0,1520.0,820.0,1582.2,1
2025-06-08 00:10:49,8.3,86.5,100,1,0.234,0,2000.0,4253.3,54811.6,1
2025-06-08 00:11:19,11.9,87.9,100,1,0.016,0,2000.0,8877.433333333332,8648.3,1
2025-06-08 00:11:49,12.3,85.6,100,1,1.75,0,2000.0,9838.566666666668,318808.8333333333,1
2025-06-08 00:12:19,11.9,84.9,100,1,0.0,0,2000.0,2307.5333333333333,2117.6,1
2025-06-08 00:12:49,11.6,84.7,100,1,0.0,0,2000.0,1748.3,47645.666666666664,1
2025-06-08 00:13:19,15.0,85.6,100,1,0.641,0,2000.0,850.1,952.8333333333334,1
2025-06-08 00:13:49,11.9,86.3,100,1,0.343,0,1520.0,3968.7,77355.1,1
2025-06-08 00:14:19,12.8,87.1,100,1,0.016,0,2000.0,2286.866666666667,6262.133333333333,1
2025-06-08 00:14:50,11.5,84.7,100,1,0.0,0,2000.0,2335.0333333333333,4299.033333333334,1
2025-06-08 00:15:20,10.5,84.6,100,1,0.0,0,1520.0,503.6333333333333,503.26666666666665,1
2025-06-08 00:15:50,10.9,84.7,100,1,0.079,0,2000.0,1406.9666666666667,1687.9,1
2025-06-08 00:16:20,12.5,88.7,100,1,0.047,0,2000.0,4327.666666666667,34686.86666666667,1
2025-06-08 00:16:50,32.6,95.3,100,1,0.016,0,2000.0,9536.366666666667,31135.966666666667,1
2025-06-08 00:17:20,27.8,85.2,100,1,1.125,0,2000.0,5560.766666666666,9280.4,1
2025-06-08 00:17:50,21.7,88.8,100,1,0.844,0,2000.0,6393.5,9172.966666666667,1
2025-06-08 00:18:20,18.3,90.4,100,1,0.0,0,2000.0,1163.8,1771.7,1
2025-06-08 00:18:50,14.5,91.1,100,1,5.953,0,2000.0,1952.1,2611.9666666666667,1
2025-06-08 00:19:20,22.4,91.9,100,1,0.171,0,1520.0,4967.7,7591.7,1
2025-06-08 00:19:50,20.1,85.8,100,1,0.094,0,2000.0,1368.8666666666666,1949.5333333333333,1
2025-06-08 00:20:20,21.5,84.2,100,1,1.641,0,2000.0,834.8,713.6666666666666,1
2025-06-08 00:20:50,18.7,85.2,100,1,0.016,0,2000.0,3097.1666666666665,5541.6,1
2025-06-08 00:21:20,18.2,88.0,100,1,0.016,0,2000.0,4009.0666666666666,11017.466666666667,1
2025-06-08 00:21:50,23.8,88.0,100,1,0.0,0,2000.0,1669.0,2646.766666666667,1
2025-06-08 00:22:20,30.5,90.7,100,1,0.015,0,2000.0,4011.233333333333,5766.3,1
2025-06-08 00:22:50,28.9,94.0,100,1,0.0,0,2000.0,4684.833333333333,6410.533333333334,1
2025-06-08 00:23:20,20.9,91.7,100,1,0.0,0,2000.0,5210.566666666667,7344.366666666667,1
2025-06-08 00:23:50,18.0,92.7,100,1,0.016,0,2000.0,3885.233333333333,5587.566666666667,1
2025-06-08 00:24:20,16.4,92.8,100,1,0.0,0,2000.0,4292.133333333333,8052.033333333334,1
2025-06-08 00:24:50,20.9,85.5,100,1,5.219,0,2000.0,4126.7,7900.066666666667,1
2025-06-08 00:25:20,21.3,84.9,100,1,0.062,0,2000.0,4069.3,5734.233333333334,1
2025-06-08 00:25:50,18.4,86.2,100,1,0.016,0,2000.0,4418.833333333333,7279.166666666667,1
2025-06-08 00:26:20,19.4,84.2,100,1,0.109,0,2000.0,4035.8,5190.833333333333,1
2025-06-08 00:26:50,20.0,86.7,100,1,0.0,0,2000.0,4229.2,7466.233333333334,1
2025-06-08 00:27:20,21.3,86.0,100,1,0.015,0,2000.0,4091.0333333333333,5241.3,1
2025-06-08 00:27:50,19.6,88.0,100,1,3.735,0,2000.0,4215.0,6667.533333333334,1
2025-06-08 00:28:20,20.0,84.4,100,1,0.0,0,2000.0,3926.1666666666665,5719.133333333333,1
2025-06-08 00:28:50,20.5,86.6,100,1,0.015,0,2000.0,4687.366666666667,8079.0,1
2025-06-08 00:29:20,21.6,87.1,100,1,0.0,0,2000.0,4241.133333333333,7157.566666666667,1
2025-06-08 00:29:50,21.5,88.0,100,1,0.0,0,2000.0,5022.0,7120.8,1
2025-06-08 00:30:20,20.3,87.7,100,1,0.016,0,2000.0,4562.933333333333,4837.866666666667,1
2025-06-08 00:30:50,20.7,87.6,100,1,0.0,0,1520.0,5421.966666666666,6710.7,1
2025-06-08 00:31:20,20.3,86.7,100,1,0.0,0,1520.0,3739.3,4576.366666666667,1
2025-06-08 00:31:50,20.2,88.3,100,1,0.063,0,2000.0,5146.133333333333,6918.233333333334,1
2025-06-08 00:32:20,26.6,85.9,100,1,0.0,0,2000.0,4367.533333333334,5451.133333333333,1
2025-06-08 00:32:50,22.0,90.8,100,1,0.0,0,2000.0,4704.3,8094.1,1
2025-06-08 00:33:20,22.4,91.0,100,1,0.0,0,2000.0,4808.166666666667,5404.233333333334,1
2025-06-08 00:33:50,21.4,93.1,100,1,0.015,0,2000.0,4885.9,11745.9,1
2025-06-08 00:34:20,20.9,92.5,100,1,0.0,0,2000.0,4819.933333333333,8953.8,1
2025-06-08 00:34:50,24.1,85.4,100,1,0.0,0,2000.0,5415.733333333334,8526.033333333333,1
2025-06-08 00:35:20,20.6,84.9,100,1,0.078,0,1520.0,4078.233333333333,5295.566666666667,1
2025-06-08 00:35:50,20.6,86.6,100,1,0.062,0,2000.0,4619.566666666667,7509.866666666667,1
2025-06-08 00:36:21,20.1,86.1,100,1,0.0,0,2000.0,4386.633333333333,5434.466666666666,1
2025-06-08 00:36:51,20.6,89.3,100,1,0.0,0,2000.0,4027.8,7021.166666666667,1
2025-06-08 00:37:21,20.9,82.2,100,1,0.016,0,2000.0,4108.833333333333,5374.2,1
2025-06-08 00:37:51,23.5,82.2,100,1,1.5,0,2000.0,4458.133333333333,6267.866666666667,1
2025-06-08 00:38:21,28.0,86.8,100,1,0.25,0,2000.0,1280.8666666666666,171.53333333333333,1
2025-06-08 00:38:51,34.0,88.9,100,1,0.141,0,2000.0,7389.566666666667,10679.466666666667,1
2025-06-08 00:39:21,20.3,87.6,100,1,0.125,0,1520.0,652.3333333333334,4018.9666666666667,1
2025-06-08 00:39:51,20.9,87.9,100,1,0.047,0,1520.0,3405.133333333333,7393.1,1
2025-06-08 00:40:21,15.7,89.5,100,1,19.406,0,2000.0,2421.633333333333,2832.6666666666665,1
2025-06-08 00:40:51,33.2,89.8,100,1,0.0,0,2000.0,8140.566666666667,287346.06666666665,1
2025-06-08 00:41:21,24.7,91.1,100,1,0.016,0,2000.0,4043.9666666666667,147767.46666666667,1
2025-06-08 00:41:51,24.3,87.6,100,1,0.032,0,2000.0,1199.9666666666667,1870.1,1
2025-06-08 00:42:21,25.0,88.0,100,1,0.0,0,2000.0,1532.0,16202.9,1
2025-06-08 00:42:51,30.2,92.8,100,1,0.11,0,2000.0,2503.4,11523.1,1
2025-06-08 00:43:21,21.3,88.8,100,1,0.0,0,1520.0,1419.2666666666667,2540.0333333333333,1
2025-06-08 00:43:51,25.3,87.4,100,1,0.015,0,1520.0,91641.06666666667,169207.7,1
2025-06-08 00:44:21,11.2,86.3,100,1,0.031,0,2000.0,2817.9,6884.1,1
2025-06-08 00:44:51,17.4,85.3,100,1,0.016,0,2000.0,4218.666666666667,48037.26666666667,1
2025-06-08 00:45:21,11.6,84.6,100,1,0.031,0,2000.0,1895.6666666666667,1859.9666666666667,1
2025-06-08 00:45:51,13.3,85.6,100,1,0.0,0,2000.0,3603.9,3978.866666666667,1
2025-06-08 00:46:21,13.5,86.7,100,1,0.516,0,2000.0,2200.366666666667,10406.333333333334,1
2025-06-08 00:46:51,13.6,84.1,100,1,6.563,0,1520.0,1823.3666666666666,2297.766666666667,1
2025-06-08 00:47:21,5.5,82.9,100,1,36.594,0,1520.0,316.2,312.7,1
2025-06-08 00:47:51,10.2,86.0,100,1,0.015,0,1520.0,7555.233333333334,471201.6,1
2025-06-08 00:48:21,14.9,86.4,100,1,0.0,0,2000.0,2133.5666666666666,2584.0333333333333,1
2025-06-08 00:48:51,11.7,87.3,100,1,0.016,0,2000.0,3675.1666666666665,15852.633333333333,1
2025-06-08 00:49:21,10.1,86.7,100,1,0.015,0,2000.0,4471.7,12044.233333333334,1
2025-06-08 00:49:51,11.1,84.1,100,1,0.0,0,2000.0,2493.633333333333,3173.633333333333,1
2025-06-08 00:50:21,7.8,84.7,100,1,0.235,0,2000.0,638.0,570.6333333333333,1
2025-06-08 00:50:51,7.9,84.5,100,1,0.203,0,2000.0,650.3333333333334,828.9,1
2025-06-08 00:51:21,8.4,84.9,100,1,0.312,0,2000.0,1697.5,1810.0666666666666,1
2025-06-08 00:51:51,9.9,84.7,100,1,0.0,0,2000.0,1244.9666666666667,1470.9,1
2025-06-08 00:52:21,9.1,85.1,100,1,0.016,0,2000.0,1577.4,1378.6,1
2025-06-08 00:52:51,9.3,84.8,100,1,8.141,0,2000.0,1265.1333333333334,1877.7333333333333,1
2025-06-08 00:53:21,11.1,86.1,100,1,8.015,0,2000.0,4386.766666666666,8443.433333333332,1
2025-06-08 00:53:51,6.0,85.3,100,1,38.046,0,2000.0,1352.3333333333333,1033.1666666666667,1
2025-06-08 00:54:21,5.6,86.0,100,1,68.078,0,2000.0,974.4333333333333,3350.1666666666665,1
2025-06-08 00:54:51,6.5,84.0,100,1,98.109,0,2000.0,254.1,1153.1333333333334,1
2025-06-08 00:55:21,5.8,83.2,100,1,128.14,0,2000.0,157.1,242.6,1
2025-06-08 00:55:51,6.4,84.3,100,1,158.156,0,2000.0,1258.7,2764.4333333333334,1
2025-06-08 00:56:21,5.5,83.7,100,1,188.187,0,2000.0,67.53333333333333,204.53333333333333,1
2025-06-08 00:56:52,5.7,84.5,100,1,218.203,0,2000.0,634.0,2209.9333333333334,1
2025-06-08 00:57:22,6.9,84.4,100,1,248.234,0,2000.0,20.766666666666666,32.0,1
2025-06-08 00:57:52,6.2,82.3,100,1,278.265,0,2000.0,300.03333333333336,1516.4666666666667,1
2025-06-08 00:58:22,7.3,87.1,100,1,308.281,0,2000.0,1600.7333333333333,6774.466666666666,0
2025-06-08 01:00:48,1.5,86.2,100,1,3.031,1,2000.0,1141.6666666666667,5523.4,1
2025-06-08 01:01:18,24.4,93.0,100,1,3.25,1,2000.0,8289.433333333332,37034.8,1
2025-06-08 01:01:48,14.5,88.8,100,1,4.469,1,2000.0,2293.7,3838.3333333333335,1
2025-06-08 01:02:18,19.2,92.0,100,1,0.0,1,2000.0,20291.3,61397.666666666664,1
2025-06-08 01:02:48,25.4,88.3,100,1,0.0,1,2000.0,29914.3,43599.46666666667,1
2025-06-08 01:03:18,14.1,92.3,100,1,0.016,1,2000.0,5654.7,10694.866666666667,1
2025-06-08 01:03:49,11.8,91.8,100,1,0.718,1,2000.0,5391.733333333334,33148.2,1
2025-06-08 01:04:19,13.1,88.5,100,1,0.0,1,2000.0,3122.5333333333333,5586.7,1
2025-06-08 01:04:49,11.9,91.9,100,1,0.0,1,2000.0,4467.4,52812.0,1
2025-06-08 01:05:19,10.3,92.1,100,1,0.0,1,2000.0,2132.4666666666667,4681.033333333334,1
2025-06-08 01:05:49,17.7,92.6,100,1,0.0,1,2000.0,5552.3,19699.233333333334,1
2025-06-08 01:06:19,11.3,93.2,100,1,10.282,1,2000.0,1309.3333333333333,5473.166666666667,1
2025-06-08 01:06:49,7.0,87.6,100,1,40.313,1,2000.0,679.3666666666667,1517.1333333333334,1
2025-06-08 01:07:19,5.8,88.0,100,1,70.329,1,1520.0,436.96666666666664,989.6333333333333,1
2025-06-08 01:07:49,5.4,87.9,100,1,100.36,1,2000.0,1481.8333333333333,3368.2,1
2025-06-08 01:08:19,7.3,90.0,100,1,130.391,1,2000.0,1566.5,2379.8333333333335,1
